dominant_biome,air,andesite,cave_air,clay,deepslate,diamond_ore,diorite,dirt,granite,grass_block,gravel,kelp_plant,lava,moss_block,sand,seagrass,short_grass,stone,tall_seagrass,tuff,water
taiga,62625,727,0,19,14587,0,1148,1030,1570,197,527,0,0,0,38,0,0,12690,0,1485,253
taiga,61949,1368,0,0,14363,0,1197,1496,1320,246,149,0,0,0,56,0,2,13382,0,1200,26
taiga,59556,1060,0,0,14895,0,1090,1483,1026,259,615,0,0,0,0,0,1,15429,0,1019,59
taiga,59317,1016,0,0,14259,0,1077,1041,851,257,938,0,0,0,0,0,1,15786,0,1120,542
taiga,60991,994,0,0,13648,0,1214,1153,507,231,962,0,0,0,0,0,3,14946,0,1136,106
taiga,60918,812,0,0,14061,0,1655,1015,1557,251,679,0,1,0,0,0,1,14013,0,1418,6
taiga,62099,961,0,0,14676,0,1004,1194,882,248,717,0,0,0,0,0,3,12787,0,1449,5
taiga,63706,1035,0,0,13297,0,1330,1072,526,250,763,0,0,0,0,0,5,12417,0,1697,6
taiga,65291,1381,0,0,14435,0,1094,766,384,247,629,0,0,0,0,0,3,10958,0,1265,0
forest,65798,1498,0,27,14374,0,735,718,720,232,543,0,0,0,0,0,4,10418,0,1509,77
river,66322,1397,0,1,13997,0,1434,297,572,8,747,0,1,0,162,25,0,8804,22,1705,1635
forest,65675,681,0,0,14676,0,876,724,848,89,449,0,0,0,138,5,9,10905,4,899,843
forest,65559,1165,0,0,14856,0,692,1063,912,249,272,0,0,0,0,0,7,10747,0,842,114
forest,67356,951,0,0,14871,0,1036,781,1221,250,271,0,182,0,0,0,4,8756,0,963,1
forest,67047,483,0,0,14073,0,914,835,507,245,402,0,0,0,0,0,13,9372,0,1544,47
forest,67878,818,0,0,13503,3,768,1029,1476,251,177,0,231,0,0,0,14,7801,0,1452,391
forest,68750,457,0,0,13228,0,1037,1260,618,254,375,0,36,0,0,0,4,8307,0,919,845
forest,68899,518,0,0,12871,0,692,1013,135,284,463,0,1,0,0,0,3,7408,0,1841,2390
forest,68240,800,0,0,12793,0,1180,1351,1218,275,437,0,2,0,0,0,9,7935,0,1042,893
forest,63027,1565,0,0,13709,0,1693,1160,1355,273,594,0,0,0,0,0,10,11316,0,1324,530
plains,64187,1513,0,0,13290,1,496,942,873,255,603,0,11,0,0,0,35,12596,0,1740,403
plains,64147,850,109,0,13876,0,1142,1212,968,256,196,0,76,0,0,0,44,12317,0,1722,28
plains,64706,539,0,0,14940,0,1170,930,1278,246,371,0,0,0,0,0,59,11623,0,1071,158
plains,64885,1202,0,0,14823,0,751,726,1115,256,239,0,0,0,0,0,53,11340,0,1528,158
plains,68043,1566,0,0,14929,0,1460,798,525,232,261,0,0,0,0,0,37,7463,0,1262,602
plains,72338,465,0,0,14292,0,175,488,989,251,484,0,0,0,0,0,38,4582,0,1162,1973
plains,67806,623,0,0,14567,0,454,761,819,256,177,0,0,0,0,0,49,8410,0,1406,1770
plains,67873,1282,0,0,12376,0,601,887,709,256,562,0,0,0,0,0,69,10029,0,1030,1145
plains,68803,939,0,0,11034,0,1046,1044,736,255,172,0,0,0,0,0,52,12257,0,785,0
plains,66234,1013,0,0,12588,3,1617,1343,1339,256,576,0,3,0,0,0,68,10489,0,1540,0
plains,65645,1123,44,0,13634,0,725,1284,1227,256,86,0,35,0,0,0,33,11629,0,1339,0
plains,65621,941,282,0,14624,0,1682,1061,1070,256,184,0,64,0,0,0,22,10189,0,1056,0
plains,66452,926,102,0,14006,0,1281,1224,1068,259,389,0,0,0,0,0,14,9672,0,1693,0
plains,69227,1026,214,0,11185,0,668,1636,1581,267,452,0,1,0,0,0,65,9481,0,1177,2
plains,69558,1044,5,0,10521,0,1092,1202,595,268,340,0,3,0,0,0,57,11243,0,1244,0
plains,70791,952,0,0,10928,0,820,929,486,244,620,0,0,0,0,0,47,10386,0,1025,0
plains,66758,955,0,0,13237,0,1183,881,1126,265,540,0,0,0,0,0,53,10982,0,1248,0
plains,66308,1358,0,0,13287,0,822,976,1232,278,644,0,1,0,0,0,52,10666,0,1520,0
plains,65572,974,0,0,13906,1,1204,914,1356,256,762,0,0,0,0,0,59,10945,0,1241,0
plains,66025,817,112,0,13885,0,1162,1251,959,256,363,0,0,0,0,0,75,10602,0,1280,324
plains,66936,1294,147,0,11917,0,1463,1229,1042,256,514,0,0,0,0,0,74,10489,0,943,878
plains,65801,814,0,0,13830,0,984,1343,1563,315,766,0,0,0,0,0,59,10832,0,829,19
plains,65269,1445,42,0,14084,0,1016,1267,1280,256,307,0,42,0,0,0,65,10432,0,1569,0
plains,66186,1367,0,0,13441,0,841,931,1113,256,1153,0,118,0,0,0,57,10366,0,1021,277
plains,67626,890,0,0,11911,0,1549,1088,831,150,467,0,0,0,0,0,31,10690,0,1212,207
plains,64705,1085,0,0,13727,0,1123,992,1012,229,778,0,31,0,0,0,59,11916,0,1274,0
plains,66529,1385,0,0,13151,9,1361,739,1641,256,405,0,261,0,0,0,50,10299,0,1026,14
plains,68518,1248,0,0,12577,0,653,700,899,91,292,0,51,0,206,7,16,10311,2,894,660
river,71589,922,0,18,9970,0,749,466,388,0,293,0,110,0,95,22,0,7534,42,889,4159
river,71258,431,0,2,10962,0,445,489,343,0,554,0,3,0,61,0,0,6487,0,913,5331
plains,76194,274,0,0,10199,0,233,617,772,195,539,0,88,0,105,0,58,5130,0,1363,1537
plains,77531,763,0,0,12040,2,171,831,662,256,256,0,28,0,0,0,65,3234,0,1421,53
plains,74956,530,0,0,11783,0,551,948,326,256,214,0,472,0,0,0,72,5758,0,1437,0
plains,72243,1374,0,0,10433,3,831,1092,1234,256,544,0,499,0,0,0,59,7719,0,976,0
plains,66912,881,0,0,12693,0,1263,993,1245,256,244,0,25,0,0,0,44,10967,0,1705,0
plains,64557,1336,115,0,14042,8,1298,1039,809,256,808,0,0,0,0,0,45,11598,0,1097,0
plains,64120,893,0,0,13763,0,932,866,1040,202,995,0,0,0,0,0,51,12933,0,1373,18
windswept_gravelly_hills,64799,1206,0,0,13887,0,925,384,826,10,1675,0,1,0,0,0,0,12003,0,1316,0
windswept_gravelly_hills,64759,1188,0,0,13408,0,1025,475,554,6,990,0,0,0,0,0,0,13410,0,1235,1
windswept_gravelly_hills,63283,1565,0,0,14435,0,826,939,721,141,583,0,0,0,0,0,3,12999,0,1235,238
windswept_gravelly_hills,61755,1410,0,0,13997,0,624,1170,634,248,483,0,0,0,0,0,4,14798,0,1690,209
windswept_gravelly_hills,57066,1334,0,0,14010,0,1075,892,879,107,847,0,1,0,0,0,2,17640,0,1225,1814
windswept_gravelly_hills,58093,1485,0,0,14120,0,1206,367,1379,9,1419,0,0,0,0,0,0,16409,0,1218,1267
windswept_gravelly_hills,62549,1002,0,0,13373,0,1112,508,1567,87,528,0,0,0,0,0,0,14133,0,555,1546
windswept_gravelly_hills,62373,1155,0,0,11552,0,900,770,923,132,869,0,74,0,0,0,5,17109,0,284,918
swamp,65648,793,0,0,12906,0,1019,994,1306,255,358,0,115,0,0,0,12,11724,0,1400,388
swamp,67873,1009,0,0,12491,0,1086,1023,1058,62,271,0,0,0,0,15,5,9998,18,1436,607
swamp,67573,847,0,8,12315,0,928,1371,1580,0,349,0,0,0,0,14,0,8437,36,1672,2094
swamp,66149,991,0,14,15076,0,1115,1071,1089,0,568,0,0,0,0,13,0,8989,42,806,1227
swamp,67866,759,0,13,13382,0,831,1012,844,0,296,0,0,0,0,23,0,7395,60,848,3877
swamp,71249,998,0,23,9363,0,962,865,588,0,355,0,7,0,0,21,0,5608,60,1045,6152
swamp,67905,802,0,17,12065,0,590,973,680,0,266,0,438,0,0,20,0,6194,42,1200,5872
swamp,65515,1325,0,40,11133,0,900,905,713,0,312,0,41,0,0,18,0,7547,60,1065,7416
swamp,65809,1353,48,14,13547,0,606,1030,1024,0,225,0,18,0,0,26,0,10046,82,1398,1926
swamp,64329,1174,100,2,14772,0,1306,1265,1177,122,350,0,67,0,0,15,7,10465,46,1570,404
swamp,63271,1000,0,18,14525,0,1392,1050,964,179,359,0,0,0,0,10,12,12271,30,1436,344
swamp,60841,1043,0,0,14962,0,1228,881,1251,187,395,0,18,0,213,0,15,14976,0,808,0
river,64406,1353,0,0,15039,0,1075,523,812,152,329,0,4,0,312,0,1,11710,2,1173,2
beach,68821,832,0,22,12867,0,1171,427,525,53,544,0,0,0,436,1,0,10262,0,751,140
beach,70178,545,0,0,10316,0,1035,385,1023,13,297,0,17,0,716,0,0,10734,0,1592,57
swamp,68243,1525,104,0,11949,0,977,1099,1014,243,471,0,71,0,57,0,22,9969,0,760,0
swamp,67708,1069,0,0,12727,0,906,819,1449,254,438,0,89,0,0,0,32,10676,0,633,0
swamp,67688,1001,0,13,13487,0,1372,754,542,148,309,0,133,0,0,4,18,10715,0,497,102
swamp,65807,1064,0,18,14851,0,1679,939,1634,85,298,0,37,0,0,6,12,9203,0,1029,175
swamp,67887,1247,0,18,13305,0,1569,852,1003,16,656,0,0,0,0,13,3,9696,22,325,372
swamp,74728,1334,0,19,7200,0,860,728,1006,0,517,0,87,0,68,5,0,9385,8,345,922
forest,75544,897,0,13,7316,0,1442,669,458,0,318,0,44,0,292,0,0,8022,0,489,1795
forest,68761,905,0,19,12246,0,1417,641,872,0,446,0,510,0,210,0,0,8743,0,1549,895
forest,70736,1186,0,17,10272,0,731,1239,1405,65,332,0,135,0,106,0,0,8738,0,1082,898
forest,69138,1396,0,20,11178,0,902,948,805,23,345,0,200,0,101,0,0,8157,0,799,3044
forest,67855,769,0,7,11419,0,1202,735,512,0,662,0,66,0,118,0,0,7874,0,1683,4200
river,66632,1045,0,7,13080,0,668,611,1295,0,470,0,95,0,113,19,0,7838,38,1564,3635
windswept_savanna,66596,606,149,1,13894,0,878,393,665,0,576,0,194,0,78,0,0,7479,0,1074,4625
forest,66660,1000,77,25,13082,0,1295,290,492,5,888,0,332,0,145,0,0,8936,0,1184,2692
forest,66917,998,0,12,10297,0,1366,624,75,204,353,0,844,0,133,0,0,8503,0,1189,5202
forest,66832,969,0,0,12181,0,841,481,421,252,400,0,62,0,0,0,8,9595,0,818,3744
forest,69203,905,0,0,13355,0,1152,712,772,250,591,0,1,0,0,0,6,7575,0,876,1216
forest,73159,449,0,0,12968,0,738,979,137,250,197,0,17,0,0,0,10,6246,0,984,598
forest,72805,11,0,0,13361,0,615,954,370,250,253,0,0,0,0,0,6,6155,0,1374,522
forest,74369,75,56,0,15093,0,905,625,828,178,199,0,0,0,0,0,2,3847,0,640,145
forest,67943,1099,107,0,14455,0,1270,1059,1060,233,498,0,0,0,0,0,3,7758,0,1178,0
forest,64445,881,361,0,14202,0,1211,671,969,251,622,0,0,0,0,0,8,11480,0,1105,248
forest,65699,1215,13,0,14032,0,910,1022,944,289,221,0,0,0,0,0,2,10836,0,1287,63
forest,65204,931,34,0,14059,0,724,1182,1197,246,461,0,0,0,3,0,4,11308,0,1278,0
forest,66045,946,0,0,14145,3,1667,512,1088,107,670,0,1,0,190,0,0,9904,0,1329,272
forest,65754,1425,0,0,14727,0,866,330,1290,198,338,0,0,0,58,0,7,10306,0,1298,137
forest,66327,1499,0,0,14270,0,545,570,931,189,500,0,0,0,72,0,6,10155,0,1216,518
forest,66418,727,0,16,14607,0,809,1011,1121,144,212,0,0,0,94,1,3,10545,4,926,328
forest,67715,1164,0,0,12641,3,784,1209,684,161,382,0,0,0,24,0,3,9338,0,1719,908
forest,65828,1622,0,5,15009,0,1265,715,729,112,772,0,0,0,148,9,4,9475,6,890,479
forest,65586,1321,0,35,14411,0,736,956,1172,121,479,0,0,0,0,9,1,10213,10,1364,577
forest,65564,1219,0,0,14496,0,913,820,1169,110,417,0,0,0,152,0,4,9905,0,1163,648
forest,68527,462,123,0,13408,0,1101,950,850,97,388,0,0,0,353,0,11,8530,0,1208,784
birch_forest,66603,997,27,0,14408,0,1376,1139,1259,87,295,0,0,0,265,0,10,8574,0,1458,430
birch_forest,65692,1280,0,0,14485,4,884,1290,1415,238,574,0,0,0,0,0,15,9430,0,1392,57
birch_forest,66120,995,0,0,14159,4,950,1120,992,250,497,0,0,0,0,0,7,10385,0,1054,48
birch_forest,65857,954,0,0,13908,0,1140,855,663,232,617,0,0,0,91,0,7,10348,0,1307,576
birch_forest,64413,1347,0,0,14449,0,835,547,888,249,759,0,0,0,0,0,3,11745,0,1034,286
birch_forest,65232,728,0,0,14438,0,987,675,1132,239,565,0,0,0,26,0,12,11352,0,1385,56
river,65425,795,0,0,14969,0,974,727,999,185,608,0,0,0,108,0,1,10583,0,955,350
birch_forest,65559,1333,0,0,14564,0,985,899,1219,146,198,0,0,0,227,4,6,9897,8,1317,490
birch_forest,65352,765,0,0,15068,3,1481,1431,666,203,205,0,62,0,112,0,15,11012,0,561,84
birch_forest,65212,973,0,0,14340,0,1031,1183,1450,251,641,0,56,0,0,0,11,10010,0,1416,278
birch_forest,64932,1417,0,20,13887,0,928,973,1315,248,534,0,109,0,0,0,6,10806,0,1311,33
birch_forest,71797,986,0,0,9547,1,911,1142,881,247,304,0,238,51,0,0,8,9502,0,952,79
birch_forest,69152,999,0,93,11897,0,800,769,812,249,477,0,59,188,0,0,9,10456,0,760,0
birch_forest,66859,1437,0,165,12340,1,948,696,904,248,657,0,187,314,0,0,27,10889,0,950,0
birch_forest,66425,1378,0,214,13386,0,1081,809,947,255,235,0,97,424,0,0,39,10716,0,499,24
birch_forest,66817,607,0,244,13015,2,946,1102,703,291,730,0,50,341,0,0,41,10710,0,1195,1
birch_forest,64735,1015,0,448,14600,0,1355,987,786,249,505,0,3,0,0,0,3,11098,0,937,0
birch_forest,65476,780,0,248,13819,0,1233,1302,1220,249,522,0,0,0,0,0,15,10905,0,999,0
birch_forest,68322,1294,127,342,13880,0,811,1047,445,248,275,0,46,0,0,0,11,9329,0,683,1
dark_forest,73616,1024,0,791,13727,0,539,305,545,95,513,0,1,156,0,0,17,4401,0,1285,22
dark_forest,68459,1057,0,663,13828,0,802,298,1092,216,392,0,0,51,0,0,26,7885,0,1164,700
dark_forest,65939,1116,27,894,14177,0,954,644,863,239,711,0,0,102,0,0,17,9201,0,981,33
dark_forest,65418,984,9,420,11376,0,578,798,1624,246,627,0,0,84,0,0,8,10351,0,1001,0
dark_forest,68607,1434,0,226,6426,0,980,949,875,242,199,0,0,127,0,0,9,9488,0,1006,17
dark_forest,65930,1134,0,393,13016,0,929,837,462,178,389,0,0,11,96,8,7,8698,6,908,2616
river,65453,1409,0,572,13935,0,560,745,1352,73,738,0,0,0,88,12,4,8815,20,937,2253
dark_forest,63388,1398,0,613,13849,0,1738,1215,511,240,233,0,0,17,0,0,5,9448,0,1763,1712
dark_forest,65917,1253,0,274,12003,0,662,1201,1142,247,234,0,0,150,0,0,9,10067,0,609,2702
dark_forest,64643,1191,0,442,14895,0,988,1072,528,233,289,0,0,3,0,0,5,9275,0,1153,1499
dark_forest,65324,1156,0,336,14133,0,893,1369,897,175,314,0,0,0,98,8,8,10198,2,1497,312
river,66095,1383,0,726,13997,0,1283,1047,989,0,285,0,0,0,120,13,0,8647,32,936,1679
dark_forest,66044,1206,0,279,13464,0,1236,922,1007,105,590,0,0,0,253,6,5,9807,8,1458,367
dark_forest,65411,1070,0,915,13553,0,836,1168,807,238,512,0,0,18,23,0,8,10622,0,1229,104
birch_forest,66572,1177,137,310,14964,0,1158,1156,1186,251,381,0,0,1,0,0,10,8505,0,911,0
birch_forest,66158,902,0,158,13521,1,972,1077,1157,251,532,0,0,0,0,0,15,10239,0,1476,0
birch_forest,64315,860,0,20,15112,0,1326,636,1337,251,303,0,0,0,0,0,4,11655,0,981,0
birch_forest,64892,1273,0,190,14106,0,1321,1055,1288,249,300,0,0,33,0,0,32,10848,0,1072,0
birch_forest,65510,1409,0,281,12998,0,1050,1266,991,250,271,0,0,40,0,0,26,11088,0,1497,7
birch_forest,63323,1310,0,233,14251,0,1504,1071,1054,250,518,0,0,0,0,0,4,11555,0,1611,0
birch_forest,63932,1365,0,0,13779,0,907,890,707,249,879,0,0,0,0,0,14,12338,0,1662,0
birch_forest,63935,1189,276,0,13660,0,1052,570,1300,249,858,0,0,0,0,0,10,12525,0,937,0
birch_forest,63404,1144,179,0,15311,5,967,986,1204,250,559,0,0,0,0,0,13,12204,0,474,0
birch_forest,63273,1494,45,0,14974,0,1505,1176,1180,249,645,0,0,0,0,0,7,11192,0,974,0
birch_forest,67512,1362,0,0,11407,0,763,1408,1352,248,594,0,0,0,0,0,15,11290,0,763,0
birch_forest,72737,951,0,0,6108,0,1071,1596,756,250,348,0,74,0,0,0,20,11876,0,1059,0
birch_forest,66992,1200,0,0,12646,0,1091,1306,673,249,176,0,0,0,0,0,14,11062,0,1268,1
birch_forest,65805,1615,0,0,14060,0,1316,1378,1507,249,390,0,0,0,0,0,18,9228,0,1264,0
birch_forest,68608,999,110,0,13229,0,776,1394,635,252,270,0,0,0,2,0,11,9408,0,1194,36
birch_forest,64911,1290,0,0,14263,0,1313,1341,990,250,596,0,0,0,0,0,11,10327,0,1299,0
birch_forest,65988,937,0,0,15312,0,1187,1138,745,251,361,0,0,0,0,0,11,9932,0,983,0
birch_forest,66739,1490,0,0,14718,0,1259,1032,1067,250,378,0,0,0,0,0,8,8559,0,1299,0
birch_forest,66686,977,0,12,14828,0,749,876,1071,161,516,0,0,0,0,0,7,9640,0,1057,418
birch_forest,68007,1139,0,1,14340,0,1343,854,724,157,436,0,5,0,0,0,5,8030,0,1628,120
birch_forest,65797,1122,0,0,14683,0,957,620,1801,204,484,0,0,0,7,0,5,9834,0,1112,179
birch_forest,66079,734,0,0,14545,0,857,469,929,2,613,0,0,0,33,0,0,8029,0,1046,3957
birch_forest,66226,340,0,0,14456,4,637,112,187,0,624,10,28,0,0,0,0,6213,0,1147,7238
forest,65909,1302,0,20,14275,0,1191,613,633,136,787,0,98,0,82,0,8,10418,0,615,934
forest,66116,1038,0,0,13067,0,1117,865,1199,247,438,0,133,0,0,0,5,10360,0,1180,1014
forest,63370,1709,0,0,14434,0,947,956,1285,250,694,0,61,0,0,0,3,12022,0,664,283
forest,64110,1154,0,0,13724,0,1105,1010,1350,250,461,0,11,0,0,0,7,12527,0,721,171
forest,71054,587,0,0,9421,0,759,667,1079,252,365,0,0,0,0,0,5,11633,0,912,0
forest,75845,1290,0,0,5393,0,1210,1167,644,249,319,0,0,0,0,0,2,10510,0,47,0
forest,76612,958,0,0,4539,0,1287,944,932,251,89,0,0,0,0,0,9,10942,0,57,0
forest,76584,1339,0,0,4728,0,654,1040,768,248,287,0,0,0,0,0,6,10904,0,92,0
forest,74333,1172,0,0,4944,0,736,1032,1371,248,327,0,6,0,0,0,6,12219,0,93,0
forest,74959,1120,0,0,4943,0,895,829,1233,250,333,0,0,0,0,0,6,11701,0,258,43
forest,75213,450,0,0,5065,0,1158,929,771,252,255,0,24,0,0,0,5,12370,0,264,70
forest,68399,1029,78,0,10466,0,1250,604,936,244,525,0,132,0,0,0,3,9258,0,1123,2536
forest,63656,1223,0,0,14247,0,887,772,1047,247,266,0,4,0,0,0,6,12876,0,1320,0
forest,63112,884,0,0,14199,9,1191,1063,1003,251,403,0,0,0,0,0,7,13503,0,1130,12
birch_forest,65537,702,0,0,11708,0,1043,1281,759,249,416,0,0,0,0,0,7,13946,0,1021,50
birch_forest,66994,962,0,0,11046,0,732,1106,1472,250,210,0,0,0,0,0,10,12130,0,1216,550
birch_forest,62906,1188,0,0,13713,0,546,1193,1133,250,756,0,0,0,0,0,11,12870,0,1311,911
birch_forest,63153,1201,0,0,13951,0,1080,859,1498,252,622,0,0,0,0,0,10,12971,0,1183,105
birch_forest,63910,1914,0,0,14367,0,905,826,761,248,398,0,0,0,0,0,10,11793,0,1371,127
birch_forest,67722,1090,0,0,13448,1,760,957,953,251,232,0,0,0,0,0,15,10547,0,899,0
birch_forest,68423,1809,10,74,11988,1,1315,978,523,310,429,0,4,0,0,0,19,9625,0,1418,8
birch_forest,67326,1070,0,0,12635,0,1003,1207,480,238,584,0,19,0,0,0,10,10337,0,1273,641
birch_forest,66786,256,0,86,14322,0,1154,1045,1298,39,193,0,0,0,205,0,2,8767,0,1358,1702
river,66340,1286,0,263,14948,0,1209,1063,914,0,370,0,0,4,190,29,3,7695,46,946,1902
old_growth_birch_forest,70585,536,0,533,13454,0,825,741,229,0,513,0,0,62,303,0,24,6561,0,1007,1841
old_growth_birch_forest,65512,967,150,428,13416,2,783,929,2030,168,374,0,35,26,37,0,9,9495,0,1513,771
taiga,64862,1011,0,115,14194,0,742,917,860,106,457,0,33,0,0,0,0,11842,0,1222,24
old_growth_pine_taiga,64187,1139,0,235,14455,0,703,1021,1172,0,458,0,4,0,0,0,5,11274,0,1798,0
old_growth_pine_taiga,63009,1128,0,148,14139,0,1073,1347,1358,0,500,0,0,3,0,0,9,12087,0,1702,0
old_growth_pine_taiga,59417,870,3,251,14862,4,1301,1346,1341,0,743,0,1,7,0,0,2,15479,0,905,211
old_growth_pine_taiga,61148,981,7,781,13921,0,602,1192,807,0,803,0,52,19,0,0,5,14706,0,1613,191
old_growth_pine_taiga,63432,1095,0,637,14193,0,761,1065,609,19,570,0,215,0,0,0,8,12734,0,898,150
old_growth_pine_taiga,63180,1235,0,322,15133,0,1667,772,596,103,501,0,0,0,0,0,6,11997,0,956,109
old_growth_pine_taiga,62626,1818,77,540,13548,0,809,866,1249,153,770,0,94,66,0,0,18,11923,0,1718,355
old_growth_pine_taiga,66505,997,0,770,12487,0,959,435,1226,246,381,0,94,409,0,0,38,10804,0,1123,137
taiga,67775,847,0,744,12321,0,1030,679,1085,246,330,0,2,396,0,0,51,9629,0,898,556
taiga,68206,1005,0,365,11797,0,1264,1027,199,249,502,0,6,447,0,0,54,9580,0,777,1135
taiga,68182,1091,0,80,11356,0,1001,1221,474,249,498,0,0,403,0,0,8,9426,0,1239,1326
taiga,66650,603,0,223,12685,2,733,980,1132,302,560,0,0,218,0,0,18,11010,0,1439,2
taiga,66343,1233,0,261,13498,0,915,1167,1288,352,387,0,33,3,0,0,1,10614,0,673,15
taiga,66925,1019,0,0,13652,0,856,1113,990,248,560,0,0,0,0,0,0,10201,0,1356,0
taiga,65318,1224,0,0,14471,1,916,1055,1306,247,483,0,15,0,0,0,2,10780,0,795,0
taiga,64579,1016,0,0,13531,0,1141,1105,1221,250,506,0,0,0,0,0,1,11730,0,1031,0
taiga,64592,1754,0,0,14491,0,1115,728,952,251,461,0,94,0,0,0,3,11494,0,843,0
taiga,64896,1708,0,0,14107,0,1327,904,992,247,528,0,227,0,0,0,1,10984,0,831,2
forest,64867,1443,0,0,13241,0,1508,724,863,239,703,0,0,0,0,0,3,11798,0,1256,0
forest,66294,998,0,0,11377,0,991,925,1467,230,543,0,82,0,0,0,4,13002,0,782,69
forest,65049,976,0,0,11294,2,969,1185,1402,292,381,0,1,0,0,0,5,14033,0,966,198
forest,62977,802,0,0,13730,0,762,1152,1155,299,339,0,1,0,0,0,9,13913,0,1506,37
forest,63520,1149,0,0,12687,2,1471,1180,1028,250,154,0,0,0,0,0,3,13669,0,1368,3
forest,61935,1633,0,0,13673,0,999,1307,1655,249,636,0,0,0,0,0,11,12428,0,1275,0
forest,63501,1835,0,0,11602,0,854,1102,1162,250,295,0,0,0,0,0,3,12869,0,1324,0
forest,62846,1067,0,0,13451,0,881,1284,1056,257,362,0,0,0,0,0,11,13510,0,817,57
forest,70646,317,0,0,14110,0,286,803,206,171,506,0,0,0,0,0,6,4352,0,1218,4518
forest,68853,679,0,0,13149,0,724,692,809,73,249,0,0,0,91,0,4,8307,0,990,2442
forest,67890,1006,0,6,12693,0,1020,578,1517,7,454,103,0,0,69,1,0,7961,2,910,2931
cold_ocean,67335,861,0,0,14277,0,428,253,1203,0,615,0,51,0,0,15,0,6401,12,1013,4789
cold_ocean,68953,472,0,0,14390,0,623,208,718,0,500,0,2,0,9,18,0,5246,10,1268,4897
cold_ocean,70701,290,0,0,13470,0,741,148,330,0,563,0,0,0,1,20,0,6643,16,691,3616
cold_ocean,69407,1080,0,0,13502,0,552,150,845,4,1077,0,0,0,31,31,0,5421,32,1271,3951
cold_ocean,66420,375,0,0,15173,0,616,302,989,0,514,122,0,0,108,13,0,7083,6,930,4597
cold_ocean,66248,1207,0,0,14308,0,1197,283,901,0,684,195,0,0,4,7,0,6520,12,1541,4068
cold_ocean,66664,605,0,0,14535,0,1119,197,804,0,692,0,0,0,0,31,0,7434,24,991,4129
cold_ocean,67911,611,0,0,13029,2,965,206,1016,0,731,0,357,0,0,10,0,6634,4,824,4958
cold_ocean,67439,668,0,0,13435,0,1211,258,831,0,386,0,675,0,0,17,0,6553,16,616,5194
cold_ocean,73226,694,0,0,8952,0,551,336,532,22,661,0,269,0,0,19,0,5319,14,937,5794
forest,71710,905,0,6,10981,0,722,158,1106,11,678,0,474,0,142,1,1,6376,2,1107,2793
forest,66443,1167,0,1,12872,0,1431,553,946,244,393,0,37,0,14,0,10,9563,0,2224,543
forest,65076,1495,0,0,14052,0,1095,1168,1055,251,604,0,0,0,0,0,1,9876,0,1699,194
forest,64575,996,0,0,14094,0,1790,1454,1076,265,575,0,5,0,0,0,1,10092,0,1531,0
forest,66285,1231,0,0,13005,0,1039,1041,1660,241,514,0,108,0,0,0,2,10129,0,1330,0
forest,64947,1183,0,0,13660,2,1225,1146,953,280,447,0,1,0,0,0,4,11605,0,1104,0
forest,66332,727,0,0,13021,2,1304,782,1163,260,419,0,1,0,0,0,9,11497,0,1313,0
forest,66508,1189,0,0,15108,1,959,886,982,235,412,0,0,0,0,0,7,9160,0,1209,0
forest,67123,1321,0,0,14281,2,631,721,678,221,693,0,0,0,0,0,7,9981,0,1077,0
forest,68270,1424,0,0,11788,0,1179,995,1074,250,320,0,0,0,0,0,4,10399,0,941,0
forest,67827,974,0,0,9253,0,1650,806,1457,241,360,0,9,0,39,0,5,10500,0,1031,116
forest,65830,1125,0,0,14549,3,1250,720,1236,148,5,0,1,0,371,0,5,8893,0,1235,1037
river,65888,1005,0,13,15204,0,756,805,1371,65,508,0,6,0,234,21,3,8043,12,981,2156
forest,66574,1108,0,11,13817,0,1364,672,905,35,414,0,0,0,214,0,2,9332,2,1789,1029
forest,66876,909,0,0,14696,0,1004,1176,897,244,337,0,0,0,0,0,7,9316,0,1069,6
forest,66131,1571,0,0,13310,0,1443,1118,1029,252,286,0,0,0,0,0,10,10183,0,1295,24
forest,66162,1255,0,0,14286,0,669,832,1032,249,612,0,0,0,0,0,2,10019,0,1395,0
forest,67428,1168,0,0,14461,0,398,836,564,251,636,0,24,0,0,0,8,9652,0,1281,0
forest,67052,618,0,0,13965,2,787,767,742,249,312,0,0,0,0,0,10,10292,0,1832,0
forest,67326,1258,0,0,14096,0,738,926,854,250,421,0,0,0,0,0,9,9049,0,1793,0
forest,68705,816,0,0,13233,0,335,1051,979,251,715,0,0,0,0,0,9,8490,0,1849,0
forest,68731,643,103,0,13513,0,346,922,1120,255,568,0,0,0,0,0,4,8952,0,1477,0
forest,66355,887,62,0,14016,0,1015,723,849,252,281,0,0,0,0,0,4,11296,0,961,51
forest,63477,678,0,0,13702,1,1014,1174,1456,249,801,0,0,0,0,0,2,12785,0,1195,21
forest,65589,1047,0,0,12808,0,659,1063,1202,251,422,0,37,0,0,0,1,11758,0,1540,236
forest,69246,988,0,0,10438,0,1343,1163,872,221,99,0,201,0,1,0,3,10726,0,1285,136
river,66413,1099,0,6,14140,3,1234,1280,889,17,210,0,39,0,191,13,1,8667,14,1319,1478
forest,66947,1490,0,1,13141,0,1060,819,631,5,685,0,0,0,194,12,0,9767,4,1238,1135
forest,68895,878,0,10,12769,0,1106,744,659,151,482,0,0,0,143,0,1,10178,0,159,538
forest,66343,1516,0,0,13564,0,899,698,876,246,144,0,0,0,0,0,5,10999,0,856,562
