,ID,Gender,Race,Age,Age_Group,Income,Credit_Score,Loan_Amount,Employment_Type,Education_Level,Citizenship_Status,Language_Proficiency,Disability_Status,Criminal_Record,Zip_Code_Group,Loan_Approved
5944,682,Male,Hispanic,67,Over 60,64992.46,614,424953,Full-time,High School,Citizen,Fluent,No,Yes,Urban Professional,Approved
5945,852,Male,White,50,25-60,60880.13,706,415326,Self-employed,Some College,Citizen,Fluent,No,No,Working Class Urban,Approved
5946,4404,Female,Black,79,Over 60,46299.54,712,210918,Full-time,Some College,Citizen,Fluent,No,No,Working Class Urban,Approved
5947,3941,Male,Hispanic,71,Over 60,68292.03,690,191297,Full-time,High School,Citizen,Limited,No,No,High-income Suburban,Approved
5948,1870,Male,Hispanic,30,25-60,84652.09,730,376574,Full-time,High School,Citizen,Limited,No,No,High-income Suburban,Approved
5949,15,Male,White,23,Under 25,155489.08,685,411671,Full-time,Bachelor's,Citizen,Fluent,No,No,Urban Professional,Approved
5950,7426,Female,White,32,25-60,44685.8,681,63939,Full-time,High School,Citizen,Fluent,No,No,Rural,Denied
5951,7482,Male,Hispanic,69,Over 60,67090.06,704,278326,Full-time,Bachelor's,Citizen,Fluent,No,No,Rural,Denied
5952,7820,Female,Hispanic,69,Over 60,42245.58,686,305520,Part-time,High School,Permanent Resident,Fluent,No,No,Working Class Urban,Approved
5953,52,Female,Asian,37,25-60,95957.44,748,371411,Self-employed,Graduate,Citizen,Fluent,No,No,Working Class Urban,Approved
5954,2455,Female,White,54,25-60,43871.64,688,211076,Full-time,Bachelor's,Citizen,Fluent,No,No,Rural,Denied
5955,5341,Female,Hispanic,64,Over 60,47681.62,719,189912,Gig,High School,Citizen,Fluent,No,No,Historically Redlined,Denied
5956,8040,Male,Hispanic,44,25-60,73884.67,639,237108,Full-time,High School,Citizen,Fluent,No,No,High-income Suburban,Denied
5957,4386,Female,Asian,18,Under 25,80981.6,687,230706,Full-time,Bachelor's,Citizen,Fluent,No,No,Rural,Approved
5958,3140,Female,White,52,25-60,37634.35,716,401324,Full-time,Some College,Citizen,Fluent,No,No,Historically Redlined,Approved
5959,4491,Male,Hispanic,80,Over 60,56409.76,683,175501,Part-time,Bachelor's,Citizen,Fluent,No,No,Historically Redlined,Approved
5960,9332,Female,White,36,25-60,88885.35,698,109720,Full-time,Some College,Citizen,Limited,No,No,High-income Suburban,Approved
5961,6175,Female,White,68,Over 60,43809.92,731,68436,Full-time,Bachelor's,Citizen,Limited,No,No,Rural,Approved
5962,7850,Male,Hispanic,74,Over 60,64766.93,697,358704,Full-time,Some College,Permanent Resident,Limited,No,No,Urban Professional,Approved
5963,3770,Female,White,59,25-60,111137.28,705,158947,Part-time,Some College,Citizen,Fluent,No,No,Urban Professional,Approved
5964,3849,Female,White,56,25-60,52820.43,645,414451,Full-time,High School,Citizen,Fluent,No,No,Working Class Urban,Denied
5965,8244,Female,Multiracial,44,25-60,87423.14,699,214277,Full-time,Some College,Permanent Resident,Limited,Yes,No,Urban Professional,Approved
5966,6596,Female,Hispanic,34,25-60,83785.94,717,275216,Full-time,High School,Citizen,Fluent,No,No,Urban Professional,Approved
5967,1112,Female,White,63,Over 60,151343.44,750,169015,Full-time,Some College,Citizen,Fluent,Yes,No,Urban Professional,Approved
5968,3120,Male,White,47,25-60,190011.88,737,220289,Part-time,Bachelor's,Citizen,Fluent,No,No,High-income Suburban,Approved
5969,6945,Male,White,22,Under 25,71834.25,584,143324,Full-time,Bachelor's,Citizen,Fluent,No,No,Working Class Urban,Approved
5970,2288,Female,White,31,25-60,52939.2,627,206937,Full-time,Some College,Citizen,Fluent,No,No,Rural,Denied
5971,8724,Male,Hispanic,68,Over 60,140367.7,793,385636,Full-time,Bachelor's,Citizen,Fluent,No,No,Urban Professional,Approved
5972,8562,Male,Asian,60,25-60,99442.42,765,369252,Full-time,Graduate,Permanent Resident,Fluent,No,No,Rural,Approved
5973,3555,Male,Hispanic,75,Over 60,100162.71,756,277272,Self-employed,High School,Citizen,Fluent,No,No,High-income Suburban,Approved
5974,302,Female,White,54,25-60,37736.82,698,108893,Full-time,High School,Permanent Resident,Fluent,No,No,Working Class Urban,Approved
5975,6842,Female,White,32,25-60,69626.71,716,376632,Self-employed,Bachelor's,Permanent Resident,Fluent,No,No,Historically Redlined,Approved
5976,2584,Male,White,66,Over 60,77536.89,703,224510,Full-time,Some College,Citizen,Fluent,No,Yes,Urban Professional,Denied
5977,128,Female,White,67,Over 60,204786.37,822,363888,Full-time,Bachelor's,Citizen,Fluent,No,No,High-income Suburban,Approved
5978,9128,Male,White,38,25-60,141578.2,735,340635,Full-time,Bachelor's,Permanent Resident,Fluent,No,No,Urban Professional,Approved
5979,6754,Female,White,26,25-60,29872.04,619,282242,Full-time,Some College,Citizen,Fluent,Yes,No,Historically Redlined,Denied
5980,2974,Female,White,76,Over 60,32504.43,604,101455,Full-time,High School,Citizen,Fluent,No,No,Working Class Urban,Denied
5981,4035,Male,White,25,25-60,20475.08,525,216918,Self-employed,High School,Citizen,Fluent,No,Yes,Rural,Denied
5982,6017,Female,Black,80,Over 60,197527.28,803,340140,Full-time,Bachelor's,Citizen,Fluent,No,No,Urban Professional,Approved
5983,1449,Female,White,50,25-60,95361.1,686,268695,Full-time,High School,Visa Holder,Fluent,No,No,Urban Professional,Approved
5984,5664,Female,Hispanic,52,25-60,90766.42,773,331706,Full-time,Some College,Citizen,Fluent,No,No,Urban Professional,Approved
5985,4497,Male,Asian,30,25-60,240034.25,731,259616,Full-time,Graduate,Citizen,Fluent,No,No,Urban Professional,Approved
5986,4145,Male,White,50,25-60,88399.36,731,66948,Full-time,Some College,Citizen,Fluent,No,No,Urban Professional,Denied
5987,3897,Male,White,66,Over 60,57593.3,756,317072,Full-time,Some College,Permanent Resident,Fluent,No,No,Working Class Urban,Approved
5988,2082,Female,White,33,25-60,118021.61,668,91334,Full-time,Some College,Citizen,Fluent,No,No,Urban Professional,Approved
5989,1424,Male,Hispanic,65,Over 60,115785.37,766,359001,Full-time,High School,Citizen,Fluent,No,No,Urban Professional,Approved
5990,306,Male,Asian,36,25-60,115521.0,746,196585,Full-time,Some College,Citizen,Fluent,No,No,Urban Professional,Approved
5991,9846,Female,White,56,25-60,42978.93,633,271460,Gig,Some College,Citizen,Limited,No,No,Historically Redlined,Denied
5992,1242,Female,White,25,25-60,132144.73,711,372911,Self-employed,Some College,Citizen,Fluent,No,No,Urban Professional,Approved
5993,3354,Male,White,71,Over 60,284173.56,806,60645,Full-time,Graduate,Citizen,Fluent,No,No,Urban Professional,Approved
5994,8189,Male,Hispanic,63,Over 60,135249.33,811,316029,Part-time,Some College,Citizen,Fluent,No,No,Urban Professional,Approved
5995,8208,Female,White,68,Over 60,279066.55,748,379447,Full-time,Graduate,Citizen,Fluent,No,No,High-income Suburban,Approved
5996,2764,Male,White,79,Over 60,40367.45,764,441920,Full-time,High School,Citizen,Fluent,No,No,Working Class Urban,Approved
5997,3181,Female,Hispanic,81,Over 60,43528.39,735,343752,Full-time,High School,Citizen,Fluent,No,No,Working Class Urban,Approved
5998,4234,Female,White,62,Over 60,125898.25,773,403213,Full-time,Some College,Permanent Resident,Fluent,No,No,Urban Professional,Approved
5999,5527,Male,Hispanic,75,Over 60,54868.45,688,67513,Full-time,High School,Citizen,Fluent,No,Yes,Urban Professional,Denied
6000,169,Female,Hispanic,56,25-60,43198.5,677,91769,Part-time,High School,Citizen,Fluent,No,No,Rural,Approved
6001,9468,Male,White,58,25-60,10794.41,643,384623,Full-time,High School,Citizen,Limited,No,Yes,Working Class Urban,Denied
6002,5991,Female,White,50,25-60,191209.93,794,334108,Full-time,Bachelor's,Citizen,Fluent,No,No,High-income Suburban,Approved
6003,8105,Male,White,29,25-60,34411.42,620,396467,Full-time,High School,Citizen,Fluent,No,No,Rural,Denied
6004,6855,Female,White,27,25-60,97903.39,729,105385,Part-time,High School,Citizen,Fluent,No,No,Urban Professional,Approved
6005,9847,Female,Black,71,Over 60,37192.11,756,107146,Self-employed,High School,Citizen,Limited,No,No,Working Class Urban,Approved
6006,4997,Female,White,24,Under 25,148583.76,673,140654,Part-time,Bachelor's,Citizen,Fluent,No,No,Urban Professional,Approved
6007,9052,Female,White,45,25-60,37731.39,702,200620,Full-time,Some College,Citizen,Fluent,No,No,Historically Redlined,Denied
6008,7584,Male,White,59,25-60,206159.15,757,286720,Full-time,Bachelor's,Citizen,Fluent,No,No,Urban Professional,Approved
6009,3408,Female,White,71,Over 60,187458.39,764,230960,Part-time,Bachelor's,Citizen,Fluent,No,No,High-income Suburban,Approved
6010,7457,Male,White,61,Over 60,44364.93,745,273308,Full-time,Some College,Citizen,Fluent,No,No,Rural,Approved
6011,8996,Male,Black,70,Over 60,102242.14,823,247254,Full-time,High School,Citizen,Fluent,Yes,No,High-income Suburban,Approved
6012,1305,Male,Hispanic,59,25-60,44054.05,658,419227,Part-time,High School,Citizen,Fluent,Yes,No,Working Class Urban,Denied
6013,3343,Male,Multiracial,27,25-60,47448.43,690,323404,Full-time,Some College,Citizen,Fluent,No,No,Historically Redlined,Denied
6014,7632,Male,White,32,25-60,61071.46,670,393547,Part-time,Some College,Citizen,Limited,No,No,Urban Professional,Approved
6015,9541,Female,White,29,25-60,41064.84,680,353828,Self-employed,High School,Citizen,Fluent,No,No,Working Class Urban,Approved
6016,4210,Non-binary,White,28,25-60,176564.34,748,327768,Gig,Bachelor's,Citizen,Fluent,No,No,High-income Suburban,Approved
6017,4281,Female,Black,66,Over 60,164497.61,793,447021,Part-time,Bachelor's,Citizen,Fluent,No,No,Urban Professional,Approved
6018,2947,Female,Black,40,25-60,168072.47,685,301950,Full-time,Bachelor's,Citizen,Fluent,Yes,No,Urban Professional,Approved
6019,4761,Male,Hispanic,51,25-60,152991.24,749,66595,Self-employed,Graduate,Citizen,Limited,No,No,High-income Suburban,Approved
6020,2055,Female,Native American,18,Under 25,61656.91,612,120707,Full-time,High School,Citizen,Fluent,No,No,Working Class Urban,Denied
6021,6949,Male,Hispanic,60,25-60,113313.49,703,89923,Gig,High School,Citizen,Fluent,No,No,Urban Professional,Approved
6022,8118,Male,White,41,25-60,65461.22,720,401235,Part-time,Some College,Visa Holder,Fluent,No,No,Working Class Urban,Approved
6023,9232,Female,Hispanic,33,25-60,60030.24,656,208327,Full-time,Some College,Citizen,Fluent,No,No,Rural,Denied
6024,2525,Female,White,33,25-60,50409.86,686,204956,Full-time,Some College,Permanent Resident,Fluent,No,No,Historically Redlined,Denied
6025,4014,Female,White,74,Over 60,117310.53,800,120468,Full-time,Graduate,Citizen,Fluent,No,No,Working Class Urban,Approved
6026,9591,Male,Asian,74,Over 60,60076.87,757,414352,Self-employed,Some College,Citizen,Fluent,No,No,Working Class Urban,Approved
6027,1116,Female,Asian,31,25-60,118628.5,689,150818,Full-time,Graduate,Citizen,Fluent,No,No,Working Class Urban,Approved
6028,367,Male,White,38,25-60,78340.67,685,105673,Full-time,Bachelor's,Citizen,Fluent,Yes,No,Historically Redlined,Approved
6029,8032,Female,Hispanic,53,25-60,115018.4,749,147641,Full-time,Some College,Citizen,Fluent,No,No,Urban Professional,Approved
6030,2663,Male,White,32,25-60,41221.25,658,125793,Full-time,Some College,Citizen,Fluent,Yes,No,Rural,Denied
6031,5877,Female,White,25,25-60,31850.07,628,111872,Part-time,High School,Permanent Resident,Fluent,No,No,Rural,Denied
6032,8684,Male,White,43,25-60,67396.04,753,81390,Part-time,Graduate,Citizen,Fluent,No,No,Rural,Approved
6033,1522,Male,White,63,Over 60,182363.63,737,316352,Gig,Bachelor's,Citizen,Fluent,No,No,High-income Suburban,Approved
6034,405,Female,White,32,25-60,166762.2,695,353492,Full-time,Some College,Citizen,Fluent,No,No,High-income Suburban,Approved
6035,5858,Non-binary,White,28,25-60,67790.77,701,285271,Full-time,Bachelor's,Citizen,Fluent,No,No,Rural,Approved
6036,4858,Male,Asian,66,Over 60,277547.29,832,428015,Full-time,Graduate,Citizen,Fluent,No,No,High-income Suburban,Approved
6037,3047,Male,Asian,46,25-60,40878.25,659,265918,Gig,Some College,Citizen,Fluent,No,No,Working Class Urban,Denied
6038,9183,Female,White,74,Over 60,22648.33,625,204574,Gig,High School,Citizen,Limited,No,No,Rural,Denied
6039,89,Male,Black,25,25-60,36671.27,719,383318,Part-time,High School,Citizen,Fluent,No,No,Historically Redlined,Approved
6040,991,Male,Hispanic,49,25-60,77728.79,668,146362,Full-time,Some College,Permanent Resident,Limited,No,No,High-income Suburban,Approved
6041,9411,Male,Asian,75,Over 60,105358.68,710,359058,Full-time,Some College,Citizen,Fluent,No,No,Urban Professional,Approved
6042,3318,Female,White,35,25-60,103260.04,735,334947,Part-time,Some College,Citizen,Fluent,No,No,Urban Professional,Approved
6043,2796,Male,White,18,Under 25,101675.21,669,389902,Part-time,Some College,Citizen,Fluent,No,No,High-income Suburban,Approved
6044,8367,Female,White,37,25-60,97105.08,713,257822,Full-time,High School,Citizen,Fluent,No,No,Urban Professional,Denied
6045,708,Female,White,80,Over 60,46915.25,726,168965,Full-time,Some College,Permanent Resident,Fluent,No,No,Rural,Approved
6046,9605,Female,Black,51,25-60,104171.74,687,396582,Full-time,Some College,Citizen,Fluent,Yes,No,Urban Professional,Approved
6047,5845,Female,Black,49,25-60,48853.48,615,133785,Full-time,High School,Citizen,Limited,No,No,Urban Professional,Denied
6048,2211,Female,Hispanic,45,25-60,98889.77,727,106644,Part-time,Graduate,Citizen,Fluent,No,No,Historically Redlined,Approved
6049,7993,Male,White,57,25-60,59947.7,714,139077,Self-employed,Some College,Citizen,Fluent,No,No,Working Class Urban,Approved
6050,5248,Male,White,46,25-60,47329.42,665,267597,Full-time,Some College,Citizen,Fluent,Yes,No,Working Class Urban,Denied
6051,6192,Male,White,44,25-60,35278.49,721,97721,Self-employed,Some College,Citizen,Fluent,No,No,Rural,Approved
6052,7899,Male,Black,45,25-60,25864.07,595,106259,Gig,Bachelor's,Citizen,Limited,No,Yes,Rural,Denied
6053,7143,Male,Multiracial,21,Under 25,68836.74,600,206561,Self-employed,Some College,Citizen,Limited,No,No,Urban Professional,Denied
6054,5086,Male,White,77,Over 60,196087.92,758,130651,Full-time,Graduate,Citizen,Fluent,No,No,High-income Suburban,Approved
6055,2385,Male,Asian,73,Over 60,75488.86,741,188849,Full-time,Some College,Permanent Resident,Fluent,No,No,Working Class Urban,Approved
6056,1310,Male,White,68,Over 60,90651.01,762,123988,Full-time,Some College,Citizen,Fluent,No,No,High-income Suburban,Approved
6057,8846,Female,White,63,Over 60,45263.95,732,396223,Part-time,Some College,Citizen,Fluent,No,No,Historically Redlined,Approved
6058,3789,Female,Black,63,Over 60,213942.14,772,270910,Full-time,Bachelor's,Citizen,Fluent,No,No,High-income Suburban,Approved
6059,3268,Female,White,38,25-60,101733.48,719,400618,Part-time,High School,Citizen,Fluent,Yes,No,Urban Professional,Approved
6060,6109,Male,White,34,25-60,48253.48,705,187836,Full-time,High School,Citizen,Fluent,No,No,Working Class Urban,Denied
6061,7202,Male,White,40,25-60,38903.12,669,189167,Full-time,High School,Citizen,Fluent,Yes,No,Working Class Urban,Approved
6062,1853,Female,Hispanic,70,Over 60,65759.04,648,111105,Part-time,High School,Citizen,Limited,No,Yes,High-income Suburban,Denied
6063,2579,Female,Black,42,25-60,96227.89,703,247382,Part-time,High School,Citizen,Fluent,No,No,High-income Suburban,Denied
6064,5979,Female,White,72,Over 60,49250.87,744,441680,Full-time,Bachelor's,Permanent Resident,Limited,No,No,Historically Redlined,Denied
6065,12,Male,White,55,25-60,231569.47,710,220274,Self-employed,Graduate,Citizen,Fluent,Yes,No,High-income Suburban,Approved
6066,6444,Male,White,74,Over 60,211507.21,772,152625,Full-time,Graduate,Citizen,Fluent,No,No,Urban Professional,Approved
6067,6436,Male,White,23,Under 25,34309.87,536,219405,Full-time,Some College,Permanent Resident,Limited,Yes,No,Working Class Urban,Denied
6068,3110,Male,Black,68,Over 60,50370.95,641,376921,Full-time,Some College,Citizen,Limited,No,Yes,Urban Professional,Denied
6069,4721,Male,White,52,25-60,84913.25,708,320058,Full-time,Graduate,Citizen,Fluent,No,No,Working Class Urban,Approved
6070,4575,Male,White,30,25-60,30326.4,619,312517,Full-time,Some College,Citizen,Limited,No,No,Rural,Denied
6071,2002,Male,White,72,Over 60,23267.7,723,282308,Full-time,High School,Citizen,Limited,No,No,Rural,Denied
6072,4524,Female,Black,46,25-60,110165.61,710,271403,Full-time,Bachelor's,Citizen,Limited,No,No,Urban Professional,Approved
6073,6724,Male,Black,79,Over 60,50565.44,718,143162,Full-time,Some College,Citizen,Fluent,No,No,Rural,Denied
6074,7881,Male,Black,34,25-60,33190.36,581,397130,Full-time,High School,Citizen,Fluent,No,No,Rural,Denied
6075,8068,Male,White,68,Over 60,88788.73,838,309731,Gig,Some College,Citizen,Limited,No,No,High-income Suburban,Approved
6076,1847,Female,Black,70,Over 60,36631.21,727,84648,Full-time,Some College,Citizen,Limited,No,No,Historically Redlined,Approved
6077,1423,Male,White,50,25-60,112699.83,723,343011,Full-time,Graduate,Permanent Resident,Fluent,No,No,Rural,Approved
6078,3153,Male,White,79,Over 60,60256.64,691,272941,Full-time,High School,Citizen,Fluent,No,Yes,High-income Suburban,Approved
6079,7201,Male,White,53,25-60,29950.47,615,185196,Gig,Some College,Citizen,Fluent,No,No,Historically Redlined,Denied
6080,8187,Male,White,62,Over 60,133038.57,810,158407,Full-time,Some College,Citizen,Fluent,No,No,Urban Professional,Approved
6081,7019,Male,Hispanic,43,25-60,49231.67,624,241840,Part-time,Some College,Citizen,Fluent,Yes,No,Historically Redlined,Denied
6082,9936,Male,Black,35,25-60,148684.17,670,152602,Full-time,High School,Citizen,Fluent,No,No,High-income Suburban,Approved
6083,7304,Male,Black,26,25-60,166299.07,756,56500,Part-time,Bachelor's,Citizen,Fluent,No,No,Urban Professional,Approved
6084,622,Female,White,48,25-60,65909.49,659,162244,Full-time,Some College,Citizen,Fluent,No,No,Working Class Urban,Denied
6085,3533,Female,Hispanic,50,25-60,155968.42,731,98165,Unemployed,Bachelor's,Citizen,Fluent,No,No,Urban Professional,Approved
6086,283,Female,White,19,Under 25,31362.06,543,163712,Full-time,High School,Citizen,Limited,No,No,Rural,Denied
6087,5974,Female,Hispanic,43,25-60,65283.81,652,182224,Full-time,High School,Permanent Resident,Fluent,No,Yes,Urban Professional,Denied
6088,6527,Male,White,44,25-60,79679.6,592,119087,Full-time,Some College,Citizen,Limited,No,No,Urban Professional,Approved
6089,6896,Non-binary,White,68,Over 60,43574.85,726,379084,Full-time,High School,Permanent Resident,Fluent,No,No,Rural,Approved
6090,6105,Male,Hispanic,45,25-60,30882.91,615,381885,Part-time,Bachelor's,Citizen,Fluent,No,Yes,Rural,Denied
6091,7309,Female,White,48,25-60,47453.22,629,401219,Full-time,High School,Citizen,Fluent,No,No,Working Class Urban,Denied
6092,5460,Male,White,76,Over 60,179926.58,759,120430,Full-time,Some College,Permanent Resident,Fluent,No,No,High-income Suburban,Approved
6093,5424,Female,White,61,Over 60,46594.52,740,159051,Part-time,High School,Citizen,Fluent,No,No,Working Class Urban,Approved
6094,6717,Male,White,25,25-60,140817.82,728,370062,Full-time,Some College,Citizen,Fluent,No,No,High-income Suburban,Approved
6095,2402,Female,Hispanic,72,Over 60,49465.34,755,147180,Full-time,High School,Citizen,Fluent,No,No,Rural,Approved
6096,9206,Female,White,30,25-60,141075.44,662,117919,Full-time,Bachelor's,Citizen,Fluent,No,No,High-income Suburban,Approved
6097,7326,Male,Black,66,Over 60,267575.3,807,250890,Part-time,Graduate,Citizen,Fluent,No,No,Urban Professional,Approved
6098,3486,Female,White,66,Over 60,137718.78,793,264912,Gig,Some College,Citizen,Fluent,No,No,High-income Suburban,Approved
6099,1324,Male,White,49,25-60,40052.92,680,379510,Part-time,High School,Citizen,Fluent,No,No,Rural,Approved
6100,6375,Male,White,51,25-60,79217.45,650,440108,Part-time,High School,Citizen,Fluent,No,No,Urban Professional,Approved
6101,8544,Male,White,68,Over 60,124665.75,784,150284,Gig,High School,Citizen,Fluent,No,No,Urban Professional,Approved
6102,6031,Male,White,21,Under 25,139043.02,630,436319,Full-time,Some College,Citizen,Fluent,Yes,No,Urban Professional,Denied
6103,1014,Female,White,40,25-60,42359.15,690,429536,Unemployed,High School,Citizen,Fluent,No,No,Working Class Urban,Approved
6104,5897,Female,Hispanic,65,Over 60,94599.74,739,376311,Gig,Bachelor's,Citizen,Fluent,No,No,Working Class Urban,Denied
6105,2217,Female,White,58,25-60,82451.02,694,257487,Full-time,Graduate,Citizen,Fluent,No,No,Rural,Approved
6106,4064,Female,White,23,Under 25,29521.47,578,76355,Part-time,Some College,Citizen,Limited,No,No,Historically Redlined,Denied
6107,6502,Male,White,30,25-60,119171.95,756,143886,Part-time,High School,Citizen,Fluent,No,No,High-income Suburban,Approved
6108,5178,Male,White,19,Under 25,100815.88,670,256171,Full-time,High School,Citizen,Fluent,No,No,Urban Professional,Approved
6109,7085,Female,Hispanic,22,Under 25,63750.29,606,298485,Part-time,Graduate,Citizen,Limited,No,No,Rural,Denied
6110,3694,Male,White,41,25-60,118729.34,746,437872,Full-time,High School,Citizen,Fluent,No,No,Urban Professional,Approved
6111,4905,Male,White,57,25-60,39164.16,670,350155,Full-time,Some College,Citizen,Fluent,Yes,No,Historically Redlined,Approved
6112,8862,Female,White,40,25-60,193086.92,749,120731,Part-time,Bachelor's,Citizen,Fluent,No,No,High-income Suburban,Approved
6113,5348,Male,Hispanic,29,25-60,141389.89,739,425924,Full-time,Bachelor's,Citizen,Fluent,Yes,No,High-income Suburban,Approved
6114,6773,Male,White,53,25-60,278320.58,740,209733,Gig,Graduate,Citizen,Fluent,No,No,High-income Suburban,Approved
6115,8973,Male,Black,42,25-60,101421.79,738,124361,Full-time,High School,Citizen,Fluent,No,No,High-income Suburban,Approved
6116,3412,Male,White,62,Over 60,68858.45,738,248072,Part-time,Bachelor's,Permanent Resident,Fluent,Yes,No,Working Class Urban,Approved
6117,3860,Male,Hispanic,52,25-60,46259.48,656,372493,Full-time,Some College,Permanent Resident,Fluent,No,No,Historically Redlined,Denied
6118,5822,Female,White,58,25-60,94916.59,699,62331,Full-time,High School,Citizen,Fluent,No,No,High-income Suburban,Denied
6119,6254,Male,White,20,Under 25,86121.2,575,418365,Full-time,Some College,Visa Holder,Fluent,No,Yes,High-income Suburban,Denied
6120,2121,Female,White,49,25-60,75091.82,656,109430,Full-time,Bachelor's,Citizen,Limited,No,No,High-income Suburban,Denied
6121,2907,Female,White,68,Over 60,25004.37,726,256385,Full-time,Some College,Citizen,Limited,No,No,Rural,Approved
6122,5515,Female,White,30,25-60,117475.3,736,355132,Full-time,High School,Visa Holder,Fluent,No,No,Urban Professional,Approved
6123,8280,Female,Hispanic,67,Over 60,26316.17,620,53486,Full-time,High School,Citizen,Fluent,Yes,Yes,Working Class Urban,Denied
6124,1827,Non-binary,White,50,25-60,91386.07,714,408368,Full-time,Bachelor's,Permanent Resident,Fluent,No,No,Working Class Urban,Approved
6125,2601,Female,Asian,28,25-60,194554.24,720,152216,Part-time,Graduate,Citizen,Limited,No,No,High-income Suburban,Approved
6126,970,Female,White,30,25-60,172924.17,739,88190,Full-time,Bachelor's,Citizen,Fluent,No,Yes,High-income Suburban,Approved
6127,8484,Male,Asian,47,25-60,81197.81,708,385366,Part-time,Bachelor's,Citizen,Fluent,No,No,Historically Redlined,Denied
6128,3616,Male,White,21,Under 25,37655.28,541,242911,Part-time,Some College,Citizen,Limited,No,No,Working Class Urban,Denied
6129,7941,Female,Hispanic,46,25-60,154593.35,743,111687,Full-time,Bachelor's,Citizen,Fluent,No,No,Urban Professional,Approved
6130,7503,Male,White,48,25-60,63542.38,645,100784,Full-time,Bachelor's,Visa Holder,Fluent,Yes,No,Historically Redlined,Denied
6131,3218,Female,Hispanic,56,25-60,223767.0,683,283849,Part-time,Bachelor's,Citizen,Fluent,No,No,High-income Suburban,Approved
6132,6526,Male,Black,61,Over 60,108657.04,769,232242,Full-time,High School,Citizen,Fluent,No,No,High-income Suburban,Approved
6133,8983,Female,Asian,45,25-60,287061.7,693,144815,Full-time,Graduate,Citizen,Fluent,Yes,No,High-income Suburban,Approved
6134,777,Female,Hispanic,18,Under 25,34297.39,521,204312,Part-time,Bachelor's,Citizen,Limited,Yes,No,Rural,Denied
6135,8642,Female,White,30,25-60,74008.26,638,416912,Gig,Some College,Citizen,Fluent,No,Yes,Urban Professional,Denied
6136,9595,Female,White,25,25-60,44970.95,641,239019,Full-time,Some College,Citizen,Fluent,Yes,No,Working Class Urban,Denied
6137,6205,Male,White,22,Under 25,87191.63,701,80397,Part-time,Graduate,Citizen,Fluent,No,No,Rural,Denied
6138,299,Male,White,56,25-60,138430.24,752,269641,Part-time,Some College,Permanent Resident,Fluent,Yes,No,Urban Professional,Approved
6139,2678,Male,Hispanic,25,25-60,76592.38,621,135721,Part-time,Bachelor's,Citizen,Fluent,No,No,Working Class Urban,Approved
6140,5021,Female,Black,69,Over 60,110769.36,761,361118,Part-time,High School,Citizen,Fluent,Yes,No,High-income Suburban,Approved
6141,8522,Female,White,67,Over 60,30465.03,697,377824,Part-time,Some College,Permanent Resident,Limited,Yes,No,Rural,Denied
6142,8957,Male,Hispanic,59,25-60,48909.24,704,399445,Full-time,High School,Citizen,Fluent,No,No,Working Class Urban,Approved
6143,4279,Female,White,79,Over 60,65445.36,692,296388,Self-employed,Some College,Citizen,Fluent,No,No,Working Class Urban,Approved
6144,6977,Male,White,42,25-60,107368.34,766,77667,Part-time,Some College,Citizen,Fluent,Yes,No,Urban Professional,Approved
6145,5279,Male,White,72,Over 60,122592.09,715,103093,Full-time,Graduate,Citizen,Limited,Yes,No,Urban Professional,Approved
6146,5321,Female,White,34,25-60,90099.05,738,146474,Full-time,Graduate,Citizen,Fluent,No,No,Historically Redlined,Denied
6147,9364,Male,White,69,Over 60,47488.51,697,324632,Full-time,Some College,Citizen,Fluent,No,No,Working Class Urban,Approved
6148,2843,Male,White,31,25-60,94842.3,721,163525,Full-time,Bachelor's,Permanent Resident,Limited,Yes,No,High-income Suburban,Approved
6149,8635,Male,Hispanic,48,25-60,231112.99,720,342409,Part-time,Bachelor's,Citizen,Fluent,No,No,High-income Suburban,Approved
6150,9764,Female,Multiracial,60,25-60,88407.63,719,149451,Full-time,Some College,Citizen,Limited,Yes,No,Urban Professional,Approved
6151,4422,Male,Black,33,25-60,38474.4,663,254785,Full-time,Some College,Permanent Resident,Fluent,No,No,Rural,Denied
6152,8749,Female,White,53,25-60,176886.71,729,112955,Self-employed,Bachelor's,Citizen,Fluent,No,No,Urban Professional,Approved
6153,5669,Male,White,53,25-60,270314.87,760,160711,Full-time,Graduate,Citizen,Fluent,No,No,High-income Suburban,Approved
6154,6037,Female,White,55,25-60,55524.29,630,163198,Full-time,Bachelor's,Citizen,Fluent,No,No,Working Class Urban,Denied
6155,3265,Female,White,44,25-60,96369.04,745,419606,Self-employed,Bachelor's,Citizen,Fluent,No,No,Working Class Urban,Approved
6156,1019,Female,White,41,25-60,124858.72,704,129459,Full-time,Some College,Citizen,Fluent,Yes,No,High-income Suburban,Approved
6157,2705,Female,White,33,25-60,29418.85,649,98388,Full-time,High School,Permanent Resident,Fluent,Yes,No,Historically Redlined,Denied
6158,2045,Male,White,25,25-60,39429.08,678,274193,Gig,High School,Visa Holder,Fluent,No,No,Rural,Approved
6159,4563,Female,White,32,25-60,104707.85,686,271901,Part-time,High School,Citizen,Fluent,No,No,Urban Professional,Approved
6160,2650,Male,White,65,Over 60,36342.65,669,60874,Full-time,Some College,Citizen,Fluent,No,No,Rural,Denied
6161,9366,Female,White,52,25-60,199207.2,740,389648,Part-time,Bachelor's,Citizen,Fluent,No,No,Urban Professional,Approved
